Lat,Lon,RSRP,RSSI,SNR,Dist
49.2206764,16.5202294,-55.5,-45.5,26.1,0.226616275409699
49.2206764,16.5202294,-51.9,-43.9,24.8,0.226616275409699
49.2206764,16.5202294,-52.4,-45,29.6,0.226616275409699
49.2206764,16.5202294,-52.5,-45.3,29.5,0.226616275409699
49.2206764,16.5202294,-52.4,-45,29.4,0.226616275409699
49.2206764,16.5202294,-52,-44.5,28.1,0.226616275409699
49.2206764,16.5202294,-52.5,-45.3,26.9,0.226616275409699
49.2206764,16.5202294,-54.7,-47.5,27.6,0.226616275409699
49.2175792,16.5172203,-50.7,-44.9,22.5,0.181988218959331
49.2175792,16.5172203,-54.5,-44.2,20.1,0.181988218959331
49.2175792,16.5172203,-56.1,-43.3,17.5,0.181988218959331
49.2175792,16.5172203,-57.2,-44.4,17.9,0.181988218959331
49.2175792,16.5172203,-57.2,-44.4,18.6,0.181988218959331
49.2175792,16.5172203,-55,-43,16.4,0.181988218959331
49.2175792,16.5172203,-63,-54.9,9.4,0.181988218959331
49.2175792,16.5172203,-56.5,-49.9,18.1,0.181988218959331
49.2175792,16.5172203,-57.7,-50.7,14.8,0.181988218959331
49.2175792,16.5172203,-57.7,-50.6,16.4,0.181988218959331
49.2182539,16.5092472,-77.3,-70.2,15.4,0.346794802899609
49.2182539,16.5092472,-74.2,-66.7,12.9,0.346794802899609
49.2182539,16.5092472,-78.4,-68,5.9,0.346794802899609
49.2182539,16.5092472,-81.5,-70.5,9.4,0.346794802899609
49.2182539,16.5092472,-78.6,-68.8,8.7,0.346794802899609
49.2182539,16.5092472,-82.7,-73.2,6.3,0.346794802899609
49.2182539,16.5092472,-81,-71.5,9.9,0.346794802899609
49.2182539,16.5092472,-82.9,-71.7,12.9,0.346794802899609
49.2182539,16.5092472,-81.1,-72,9.1,0.346794802899609
49.2182539,16.5092472,-83.4,-74,12.2,0.346794802899609
49.2205236,16.5027147,-81.2,-75.3,19.4,0.487743657368561
49.2205236,16.5027147,-79,-72.1,22.6,0.487743657368561
49.2205236,16.5027147,-79.5,-72.4,24.4,0.487743657368561
49.2205236,16.5027147,-79.3,-72.5,19.3,0.487743657368561
49.2205236,16.5027147,-79.9,-72.6,23,0.487743657368561
49.2205236,16.5027147,-81.9,-74.9,20.4,0.487743657368561
49.2205236,16.5027147,-80.2,-73,21.4,0.487743657368561
49.2205236,16.5027147,-84.9,-77.7,16.7,0.487743657368561
49.2205236,16.5027147,-75,-66.8,23.9,0.487743657368561
49.2205236,16.5027147,-78.3,-71.2,23.4,0.487743657368561
49.2185783,16.4974725,-70,-59.6,8.3,0.171927712108501
49.2185783,16.4974725,-68.5,-59.6,12.5,0.171927712108501
49.2185783,16.4974725,-67.2,-59.6,16.3,0.171927712108501
49.2185783,16.4974725,-68.4,-60.9,17.6,0.171927712108501
49.2185783,16.4974725,-68.2,-60.6,14.4,0.171927712108501
49.2185783,16.4974725,-67.1,-59.5,14.9,0.171927712108501
49.2185783,16.4974725,-68.6,-60.5,12.1,0.171927712108501
49.2185783,16.4974725,-67.8,-60.1,15.1,0.171927712108501
49.2185783,16.4974725,-67.4,-60,15,0.171927712108501
49.2185783,16.4974725,-67.8,-60.1,14.3,0.171927712108501
49.2166331,16.5007111,-59.2,-53.4,22.2,0.251583049135648
49.2166331,16.5007111,-64.9,-55.9,20.3,0.251583049135648
49.2166331,16.5007111,-62.6,-54.8,19.2,0.251583049135648
49.2166331,16.5007111,-63,-55.1,19.1,0.251583049135648
49.2166331,16.5007111,-64.2,-56.3,20.7,0.251583049135648
49.2166331,16.5007111,-63.8,-55.9,21.9,0.251583049135648
49.2166331,16.5007111,-64.7,-56.6,21.4,0.251583049135648
49.2166331,16.5007111,-63.1,-55.1,22.1,0.251583049135648
49.2166331,16.5007111,-71.2,-62.1,6.7,0.251583049135648
49.2166331,16.5007111,-69.8,-59.7,14.3,0.251583049135648
49.2147367,16.4994853,-63.4,-53.6,15.5,0.466015301671664
49.2147367,16.4994853,-64.6,-54.2,8.5,0.466015301671664
49.2147367,16.4994853,-67.8,-55.1,5.2,0.466015301671664
49.2147367,16.4994853,-66.3,-55.1,6.9,0.466015301671664
49.2147367,16.4994853,-66,-55.2,8.1,0.466015301671664
49.2147367,16.4994853,-67,-55.2,6.9,0.466015301671664
49.2147367,16.4994853,-67.4,-54.2,4,0.466015301671664
49.2147367,16.4994853,-65.7,-54.8,6.9,0.466015301671664
49.2147367,16.4994853,-65.9,-54.8,8.3,0.466015301671664
49.2147367,16.4994853,-65.1,-54.9,8.4,0.466015301671664
49.2158358,16.4949336,-70.9,-63.2,7.3,1.16063384566392
49.2158358,16.4949336,-72,-61.8,4.4,1.16063384566392
49.2158358,16.4949336,-70.2,-60.7,3.4,1.16063384566392
49.2158358,16.4949336,-70.2,-62.2,8.8,1.16063384566392
49.2158358,16.4949336,-70.8,-62.3,6.9,1.16063384566392
49.2158358,16.4949336,-70.1,-62,8.2,1.16063384566392
49.2158358,16.4949336,-69.9,-62,8,1.16063384566392
49.2158358,16.4949336,-71.3,-62.9,6.6,1.16063384566392
49.2153208,16.4935631,-73.3,-61.6,2.2,1.04642744268204
49.2153208,16.4935631,-74.7,-62.6,3.4,1.04642744268204
49.2153208,16.4935631,-74.8,-68.7,15.8,1.04642744268204
49.2153208,16.4935631,-76.1,-68.8,15.1,1.04642744268204
49.2153208,16.4935631,-77.6,-68.8,10.4,1.04642744268204
49.2153208,16.4935631,-76.7,-67.9,10.5,1.04642744268204
49.2153208,16.4935631,-74.2,-67,10.3,1.04642744268204
49.2153208,16.4935631,-75.7,-67.9,8.3,1.04642744268204
49.2153208,16.4935631,-76,-67.3,7.1,1.04642744268204
49.2153208,16.4935631,-64.4,-56.3,16,1.04642744268204
49.2218894,16.5366783,-55.6,-49.8,23,0.357535918415664
49.2218894,16.5366783,-59,-48.2,19.3,0.357535918415664
49.2218894,16.5366783,-57.6,-48.1,21.1,0.357535918415664
49.2218894,16.5366783,-58.9,-49.7,20.6,0.357535918415664
49.2218894,16.5366783,-59.9,-48.5,19.1,0.357535918415664
49.2218894,16.5366783,-61.1,-50.7,17.9,0.357535918415664
49.2218894,16.5366783,-58.9,-50,19.9,0.357535918415664
49.2218894,16.5366783,-57.3,-48.8,23.4,0.357535918415664
49.2218894,16.5366783,-57.3,-49,22,0.357535918415664
49.2218894,16.5366783,-60.4,-54.1,23.3,0.357535918415664
49.2188681,16.5420681,-72.1,-66,18.9,0.822619626874415
49.2188681,16.5420681,-72,-64.7,17.3,0.822619626874415
49.2188681,16.5420681,-71.5,-63.5,15.6,0.822619626874415
49.2188681,16.5420681,-71.5,-63.5,15.6,0.822619626874415
49.2188681,16.5420681,-75.1,-66.8,13.7,0.822619626874415
49.2188681,16.5420681,-71.8,-64.2,19,0.822619626874415
49.2188681,16.5420681,-71.2,-64.2,17.5,0.822619626874415
49.2188681,16.5420681,-72.6,-65.2,17.5,0.822619626874415
49.2188681,16.5420681,-74.7,-65.2,14.9,0.822619626874415
49.2188681,16.5420681,-73.2,-65.2,17.1,0.822619626874415
49.2193911,16.5473039,-68.7,-61.5,12.1,1.16391758760913
49.2193911,16.5473039,-68.7,-59.7,9.5,1.16391758760913
49.2193911,16.5473039,-68.9,-60.7,11.8,1.16391758760913
49.2193911,16.5473039,-67.4,-59.4,12.2,1.16391758760913
49.2193911,16.5473039,-68.3,-58.1,9.6,1.16391758760913
49.2193911,16.5473039,-68.9,-59.3,7.9,1.16391758760913
49.2193911,16.5473039,-70.4,-58.9,7,1.16391758760913
49.2193911,16.5473039,-68.2,-57.3,7.6,1.16391758760913
49.2178533,16.5537572,-69,-58.2,6.3,0.568512277317404
49.2178533,16.5537572,-71.9,-60.1,3.8,0.568512277317404
49.2178533,16.5537572,-70.3,-62.5,7.3,0.568512277317404
49.2178533,16.5537572,-67.4,-59.5,10.2,0.568512277317404
49.2178533,16.5537572,-66.1,-57.7,12.1,0.568512277317404
49.2178533,16.5537572,-66.5,-58.5,10.4,0.568512277317404
49.2178533,16.5537572,-66.3,-59,11.2,0.568512277317404
49.2178533,16.5537572,-67.8,-59.7,10.9,0.568512277317404
49.2178533,16.5537572,-68.5,-60.9,9.7,0.568512277317404
49.2178533,16.5537572,-70.7,-61.8,7.4,0.568512277317404
49.2178533,16.5537572,-73.7,-64.6,6,0.568512277317404
49.2178533,16.5537572,-76.3,-65.6,0.2,0.568512277317404
49.2132072,16.5598108,-65.8,-58.5,7.7,0.69777030153244
49.2132072,16.5598108,-64.8,-57,9.5,0.69777030153244
49.2132072,16.5598108,-65.8,-55.9,9.4,0.69777030153244
49.2132072,16.5598108,-66.3,-57.8,7.6,0.69777030153244
49.2132072,16.5598108,-66.2,-56.9,5.3,0.69777030153244
49.2132072,16.5598108,-73.1,-61.3,2.6,0.69777030153244
49.2132072,16.5598108,-65.9,-56.9,8.6,0.69777030153244
49.2132072,16.5598108,-71.9,-62.2,5.9,0.69777030153244
49.2132072,16.5598108,-66.6,-58.2,7,0.69777030153244
49.2132072,16.5598108,-66.9,-57.5,4,0.69777030153244
49.2119633,16.5686394,-47.6,-41.1,23.4,0.0671948051611645
49.2119633,16.5686394,-47.3,-40.2,21.2,0.0671948051611645
49.2119633,16.5686394,-47.2,-40.2,20.4,0.0671948051611645
49.2119633,16.5686394,-46.4,-39.3,21.5,0.0671948051611645
49.2119633,16.5686394,-46.8,-39.8,21.9,0.0671948051611645
49.2119633,16.5686394,-49.5,-43.6,21.9,0.0671948051611645
49.2119633,16.5686394,-51.9,-44,17.5,0.0671948051611645
49.2119633,16.5686394,-53,-42.4,16.6,0.0671948051611645
49.2119633,16.5686394,-63.1,-54.1,11.1,0.0671948051611645
49.2070275,16.5705236,-69.2,-59.6,3.5,0.523170876925382
49.2070275,16.5705236,-68.4,-57.5,4.9,0.523170876925382
49.2070275,16.5705236,-66.7,-56.1,3.8,0.523170876925382
49.2070275,16.5705236,-66.2,-57,6.2,0.523170876925382
49.2070275,16.5705236,-69.5,-57.4,2.3,0.523170876925382
49.2070275,16.5705236,-69.9,-57.5,2.8,0.523170876925382
49.2070275,16.5705236,-70.8,-62.5,8.2,0.523170876925382
49.2070275,16.5705236,-69.6,-60.1,8,0.523170876925382
49.2070275,16.5705236,-70.7,-61.8,8.6,0.523170876925382
49.1886711,16.5970575,-74.3,-68.4,21.4,0.419917445189427
49.1886711,16.5970575,-72.5,-65.2,20.6,0.419917445189427
49.1886711,16.5970575,-74.6,-65.7,16.4,0.419917445189427
49.1886711,16.5970575,-72,-64.8,20,0.419917445189427
49.1886711,16.5970575,-74,-65.7,19.1,0.419917445189427
49.1886711,16.5970575,-71.6,-61.8,18.7,0.419917445189427
49.1886711,16.5970575,-65.6,-59,19.9,0.419917445189427
49.1886711,16.5970575,-66.3,-59.2,23.6,0.419917445189427
49.1886711,16.5970575,-63.5,-56.6,23.1,0.419917445189427
49.1886711,16.5970575,-68.4,-62,24.4,0.419917445189427
49.1892397,16.6031567,-68.5,-58.6,20.9,0.103106981524504
49.1892397,16.6031567,-71.4,-64.1,16.9,0.103106981524504
49.1892397,16.6031567,-64.5,-56.6,18.6,0.103106981524504
49.1892397,16.6031567,-65,-58.1,19.7,0.103106981524504
49.1892397,16.6031567,-60.9,-52.8,17.5,0.103106981524504
49.1892397,16.6031567,-67.3,-57.5,12.1,0.103106981524504
49.1892397,16.6031567,-65.8,-56.3,13.7,0.103106981524504
49.1892397,16.6031567,-60.6,-53.1,22.3,0.103106981524504
49.1892397,16.6031567,-65.5,-55.2,15.8,0.103106981524504
49.1918944,16.6133081,-77.9,-65.6,-0.3,0.205244922665798
49.1918944,16.6133081,-80.1,-68.2,1.9,0.205244922665798
49.1918944,16.6133081,-79.8,-68.7,5.1,0.205244922665798
49.1918944,16.6133081,-79.8,-67.5,0.3,0.205244922665798
49.1918944,16.6133081,-78.7,-69,5.4,0.205244922665798
49.1918944,16.6133081,-78.7,-69.6,7.9,0.205244922665798
49.1918944,16.6133081,-77.5,-69.2,8.7,0.205244922665798
49.1918944,16.6133081,-77.6,-69.4,9.4,0.205244922665798
49.1918944,16.6133081,-80.9,-71.4,6.7,0.205244922665798
49.1895522,16.6308364,-72.8,-66.7,14.2,0.495506633966644
49.1895522,16.6308364,-73.5,-65.6,14.1,0.495506633966644
49.1895522,16.6308364,-74.2,-66.2,14.1,0.495506633966644
49.1895522,16.6308364,-78.8,-71.4,13.6,0.495506633966644
49.1895522,16.6308364,-78.1,-70.7,13.6,0.495506633966644
49.1895522,16.6308364,-86.2,-77,10.2,0.495506633966644
49.1895522,16.6308364,-85.8,-76.7,10.8,0.495506633966644
49.1895522,16.6308364,-75.9,-68.5,10.6,0.495506633966644
49.1895522,16.6308364,-76.2,-69,11.9,0.495506633966644
49.1895522,16.6308364,-74.9,-67.7,14.2,0.495506633966644
49.1831969,16.6684056,-69.6,-61.7,7.3,0.630929865762078
49.1831969,16.6684056,-72.7,-60.5,4.9,0.630929865762078
49.1831969,16.6684056,-74.6,-63.9,2.8,0.630929865762078
49.1831969,16.6684056,-73.5,-63,4.2,0.630929865762078
49.1831969,16.6684056,-72.9,-62.4,5.6,0.630929865762078
49.1831969,16.6684056,-71.7,-64.4,13.3,0.630929865762078
49.1831969,16.6684056,-70.4,-61,7.4,0.630929865762078
49.1831969,16.6684056,-69.3,-59.6,7.3,0.630929865762078
49.1831969,16.6684056,-73.8,-63.7,5,0.630929865762078
49.1831969,16.6684056,-67.3,-58.1,12.7,0.630929865762078
49.1811294,16.6729469,-77.1,-67.7,4.8,1.36137766618388
49.1811294,16.6729469,-76.8,-67,7.5,1.36137766618388
49.1811294,16.6729469,-67.6,-59.1,12.7,1.36137766618388
49.1811294,16.6729469,-73.7,-65.3,9.5,1.36137766618388
49.1811294,16.6729469,-73.4,-64.7,9.5,1.36137766618388
49.1811294,16.6729469,-67.5,-60.7,15.6,1.36137766618388
49.1811294,16.6729469,-69,-61.5,15.9,1.36137766618388
49.1811294,16.6729469,-69.8,-61.7,14.7,1.36137766618388
49.1811294,16.6729469,-71.7,-62.8,14.1,1.36137766618388
49.1811294,16.6729469,-69.4,-59.5,14.7,1.36137766618388
49.1788903,16.6751117,-60,-54.3,23.8,0.470586965513645
49.1788903,16.6751117,-60.9,-53.5,21.3,0.470586965513645
49.1788903,16.6751117,-62.1,-54.6,22.4,0.470586965513645
49.1788903,16.6751117,-61.7,-55,20,0.470586965513645
49.1788903,16.6751117,-68.2,-60,20.6,0.470586965513645
49.1788903,16.6751117,-66.5,-59.6,20.1,0.470586965513645
49.1788903,16.6751117,-59.1,-51.6,24.8,0.470586965513645
49.1788903,16.6751117,-58.6,-52.1,21.4,0.470586965513645
49.1788903,16.6751117,-60.2,-52.7,24.6,0.470586965513645
49.1788903,16.6751117,-55.4,-48.6,25.1,0.470586965513645
49.1733397,16.6820336,-53.4,-42.2,0.9,0.327642012156972
49.1733397,16.6820336,-56.7,-40.8,-2.4,0.327642012156972
49.1733397,16.6820336,-50,-41.3,6.9,0.327642012156972
49.1733397,16.6820336,-56.8,-42.2,0,0.327642012156972
49.1733397,16.6820336,-48.1,-40.8,12.3,0.327642012156972
49.1733397,16.6820336,-51.3,-42.6,9.4,0.327642012156972
49.1733397,16.6820336,-48.3,-40.9,12.4,0.327642012156972
49.1733397,16.6820336,-49.8,-40.8,8.8,0.327642012156972
49.1733397,16.6820336,-50.4,-40.6,8.5,0.327642012156972
49.1733397,16.6820336,-47.6,-39.5,10.6,0.327642012156972
49.1748122,16.6852303,-72.2,-64.4,14.2,0.465392488378572
49.1748122,16.6852303,-72.7,-63.1,11.3,0.465392488378572
49.1748122,16.6852303,-75,-66.9,10.2,0.465392488378572
49.1748122,16.6852303,-78.8,-67.2,4.6,0.465392488378572
49.1748122,16.6852303,-75.7,-67.1,8.5,0.465392488378572
49.1748122,16.6852303,-79.5,-69.7,3.9,0.465392488378572
49.1748122,16.6852303,-78.6,-69.1,4.6,0.465392488378572
49.1748122,16.6852303,-66.5,-59.3,12.9,0.465392488378572
49.1748122,16.6852303,-74.2,-64.5,4.5,0.465392488378572
49.1748122,16.6852303,-71.8,-64.7,14.1,0.465392488378572
49.1763306,16.6872922,-76.3,-67.9,3.6,0.541847768882985
49.1763306,16.6872922,-73.7,-63.6,3.5,0.541847768882985
49.1763306,16.6872922,-74,-65.3,10.3,0.541847768882985
49.1763306,16.6872922,-72.5,-65,10.5,0.541847768882985
49.1763306,16.6872922,-73.1,-66.3,14.2,0.541847768882985
49.1763306,16.6872922,-75.7,-65.3,1.7,0.541847768882985
49.1763306,16.6872922,-76.4,-67.3,5,0.541847768882985
49.1763306,16.6872922,-75.6,-67,5.6,0.541847768882985
49.1763306,16.6872922,-74.4,-65.1,3.9,0.541847768882985
49.1763306,16.6872922,-66.7,-57.7,7.8,0.541847768882985
49.1774789,16.6913492,-88.6,-74,-1.3,0.931957037282315
49.1774789,16.6913492,-83.6,-73.1,3.1,0.931957037282315
49.1774789,16.6913492,-83.4,-74.2,6.5,0.931957037282315
49.1774789,16.6913492,-83.9,-75.2,8,0.931957037282315
49.1774789,16.6913492,-82.3,-74.6,9.5,0.931957037282315
49.1774789,16.6913492,-86.4,-77.9,8.2,0.931957037282315
49.1774789,16.6913492,-84.7,-67.9,-0.8,0.931957037282315
49.1774789,16.6913492,-85.7,-74.7,2.1,0.931957037282315
49.1774789,16.6913492,-87,-75.4,4.3,0.931957037282315
49.1774789,16.6913492,-79.7,-72.3,12,0.931957037282315
49.1669997,16.7184564,-71.6,-64.5,7.9,0.268180858838545
49.1669997,16.7184564,-71.7,-62.4,6.9,0.268180858838545
49.1669997,16.7184564,-73,-64.8,8.7,0.268180858838545
49.1669997,16.7184564,-70.5,-62.4,12.1,0.268180858838545
49.1669997,16.7184564,-70.7,-62.4,8.8,0.268180858838545
49.1669997,16.7184564,-64.2,-56.2,13.4,0.268180858838545
49.1669997,16.7184564,-66,-57.2,12,0.268180858838545
49.1669997,16.7184564,-67.3,-59.5,11.7,0.268180858838545
49.1669997,16.7184564,-66.6,-59.3,12.2,0.268180858838545
49.1669997,16.7184564,-67.9,-58.9,11.9,0.268180858838545
49.165905,16.7220725,-75.5,-65.4,8.2,0.627138151159768
49.165905,16.7220725,-76.9,-68.8,9.8,0.627138151159768
49.165905,16.7220725,-76.3,-68.6,9.8,0.627138151159768
49.165905,16.7220725,-75.1,-67.6,9.9,0.627138151159768
49.165905,16.7220725,-77.6,-69.9,9.1,0.627138151159768
49.165905,16.7220725,-74.7,-67.9,15.4,0.627138151159768
49.165905,16.7220725,-74.3,-66.2,13.4,0.627138151159768
49.165905,16.7220725,-73.4,-65.3,15.2,0.627138151159768
49.165905,16.7220725,-72.2,-64.2,16.9,0.627138151159768
49.165905,16.7220725,-72.7,-63.8,15.3,0.627138151159768
49.1664353,16.7262269,-71.7,-65.9,22.1,0.463358305838901
49.1664353,16.7262269,-74.6,-65.7,17.9,0.463358305838901
49.1664353,16.7262269,-72.5,-65.5,19.4,0.463358305838901
49.1664353,16.7262269,-74,-65.6,17.7,0.463358305838901
49.1664353,16.7262269,-73.4,-65.2,19.3,0.463358305838901
49.1664353,16.7262269,-75.6,-67.7,19,0.463358305838901
49.1664353,16.7262269,-75.6,-68.6,21.4,0.463358305838901
49.1664353,16.7262269,-75.9,-67.1,17.4,0.463358305838901
49.1664353,16.7262269,-77.6,-71.1,15.5,0.463358305838901
49.1664353,16.7262269,-75.5,-69,17.4,0.463358305838901
49.1719969,16.7048417,-87.3,-72.2,-3.9,1.54745152724689
49.1719969,16.7048417,-83.7,-71.6,1.7,1.54745152724689
49.1719969,16.7048417,-85.2,-72.6,0.2,1.54745152724689
49.1719969,16.7048417,-84,-72.6,1.1,1.54745152724689
49.1719969,16.7048417,-85.1,-72.6,0.3,1.54745152724689
49.1719969,16.7048417,-82.1,-72.3,5.1,1.54745152724689
49.1719969,16.7048417,-84.6,-74.7,4.7,1.54745152724689
49.1719969,16.7048417,-84.6,-74.7,4.7,1.54745152724689
49.1719969,16.7048417,-89.5,-73.4,-2.6,1.54745152724689
49.1719969,16.7048417,-82.8,-71.8,2.1,1.54745152724689
49.1719969,16.7048417,-85.3,-72.5,1.4,1.54745152724689
49.1713678,16.6851825,-73.6,-66.1,6.3,0.224429016907285
49.1713678,16.6851825,-86.7,-70.5,-6.3,0.224429016907285
49.1713678,16.6851825,-78.9,-68.9,3.3,0.224429016907285
49.1713678,16.6851825,-78.7,-67.3,5.6,0.224429016907285
49.1713678,16.6851825,-77.6,-67.4,5.8,0.224429016907285
49.1713678,16.6851825,-78.3,-67.6,5.1,0.224429016907285
49.1713678,16.6851825,-76.2,-66.3,3.2,0.224429016907285
49.1713678,16.6851825,-76.4,-66.3,3.9,0.224429016907285
49.1713678,16.6851825,-80.2,-65.8,-1.3,0.224429016907285
49.1567956,16.6989022,-74,-64.5,7.4,2.11040238856431
49.1567956,16.6989022,-73.6,-63.5,6.7,2.11040238856431
49.1567956,16.6989022,-73.2,-63,7,2.11040238856431
49.1567956,16.6989022,-73.6,-63.3,7,2.11040238856431
49.1567956,16.6989022,-71.5,-62.3,8.8,2.11040238856431
49.1567956,16.6989022,-70.6,-60.7,11.4,2.11040238856431
49.1567956,16.6989022,-70.7,-60,6.7,2.11040238856431
49.1567956,16.6989022,-66.9,-57.3,8.8,2.11040238856431
49.1567956,16.6989022,-67.3,-58.2,9,2.11040238856431
49.1567956,16.6989022,-65.5,-54.5,5.2,2.11040238856431
49.1548425,16.6924917,-41.5,-34.7,29.3,0.194912090419622
49.1548425,16.6924917,-40.8,-34.6,29.4,0.194912090419622
49.1548425,16.6924917,-40.8,-34.5,29.8,0.194912090419622
49.1548425,16.6924917,-44.4,-37.1,28.7,0.194912090419622
49.1548425,16.6924917,-47.8,-41.1,27.3,0.194912090419622
49.1548425,16.6924917,-47.8,-41.1,27.3,0.194912090419622
49.1548425,16.6924917,-49.1,-42.3,27.1,0.194912090419622
49.1939239,16.5605031,-95.3,-81,-2.7,1.05042370104186
49.1939239,16.5605031,-99.5,-81.9,-5,1.05042370104186
49.1939239,16.5605031,-95.5,-84.3,1.4,1.05042370104186
49.1939239,16.5605031,-96.3,-84.8,2.4,1.05042370104186
49.1939239,16.5605031,-97.9,-85.1,-0.7,1.05042370104186
49.1939239,16.5605031,-98.2,-85.3,0.4,1.05042370104186
49.1939239,16.5605031,-98.4,-85.4,-0.7,1.05042370104186
49.1939239,16.5605031,-95.9,-85,2.2,1.05042370104186
49.1939239,16.5605031,-97.3,-86.1,2.1,1.05042370104186
49.1939239,16.5605031,-97.3,-85.6,2,1.05042370104186
49.1914406,16.5458144,-75.3,-69.4,21.4,0.255956967688535
49.1914406,16.5458144,-76.2,-68.9,20.5,0.255956967688535
49.1914406,16.5458144,-76.2,-69.2,20.2,0.255956967688535
49.1914406,16.5458144,-73.6,-65.3,20.4,0.255956967688535
49.1914406,16.5458144,-73.3,-66.6,23.9,0.255956967688535
49.1914406,16.5458144,-72.5,-65.5,24.8,0.255956967688535
49.1914406,16.5458144,-72.1,-65.7,26.2,0.255956967688535
49.1914406,16.5458144,-69.2,-62.8,27.9,0.255956967688535
49.1914406,16.5458144,-72.4,-65.9,23.8,0.255956967688535
49.1914406,16.5458144,-74.5,-67.7,20.9,0.255956967688535
49.1905136,16.5433217,-69,-58,19.6,0.25578016278799
49.1905136,16.5433217,-70.4,-62.6,16.3,0.25578016278799
49.1905136,16.5433217,-69.5,-62.1,17.2,0.25578016278799
49.1905136,16.5433217,-71.1,-63.5,18.2,0.25578016278799
49.1905136,16.5433217,-72.8,-63.6,13.6,0.25578016278799
49.1905136,16.5433217,-75.5,-61.3,9.4,0.25578016278799
49.1905136,16.5433217,-66.1,-58.7,16.7,0.25578016278799
49.1905136,16.5433217,-65,-57.8,18.8,0.25578016278799
49.1905136,16.5433217,-72.1,-62.7,9.6,0.25578016278799
49.1905136,16.5433217,-70.6,-61.4,9.9,0.25578016278799
49.1915969,16.5394097,-63.5,-57.1,12.3,0.266185739785354
49.1915969,16.5394097,-62.7,-54.9,8.8,0.266185739785354
49.1915969,16.5394097,-62.6,-54,9.4,0.266185739785354
49.1915969,16.5394097,-62.7,-54.9,9.8,0.266185739785354
49.1915969,16.5394097,-63.7,-55.1,8,0.266185739785354
49.1915969,16.5394097,-62.9,-54.7,8.1,0.266185739785354
49.1915969,16.5394097,-66.8,-59.7,16.3,0.266185739785354
49.1915969,16.5394097,-66.7,-60,17.4,0.266185739785354
49.1915969,16.5394097,-68.2,-61.1,12.9,0.266185739785354
49.1965942,16.5308419,-53.3,-46.2,22.7,0.0465783290660902
49.1965942,16.5308419,-53.6,-45.9,22.4,0.0465783290660902
49.1965942,16.5308419,-50.9,-42.9,20.9,0.0465783290660902
49.1965942,16.5308419,-55.6,-47.9,18.8,0.0465783290660902
49.1965942,16.5308419,-54.5,-45.7,18.2,0.0465783290660902
49.1965942,16.5308419,-54.7,-45.9,17.1,0.0465783290660902
49.1965942,16.5308419,-55.9,-47,17.6,0.0465783290660902
49.1965942,16.5308419,-58.5,-50.4,21.9,0.0465783290660902
49.1965942,16.5308419,-58.7,-51.1,22.6,0.0465783290660902
49.1965942,16.5308419,-54.2,-46.3,18.6,0.0465783290660902
49.1987342,16.5173017,-90.3,-78.9,0.2,2.24463423083282
49.1987342,16.5173017,-89.2,-78,2.9,2.24463423083282
49.1987342,16.5173017,-85.6,-76.1,10.6,2.24463423083282
49.1987342,16.5173017,-89.2,-78.4,5.1,2.24463423083282
49.1987342,16.5173017,-86.1,-77.6,12.1,2.24463423083282
49.1987342,16.5173017,-85.9,-74.8,10.3,2.24463423083282
49.1987342,16.5173017,-82.6,-74,15.8,2.24463423083282
49.1987342,16.5173017,-80.8,-72,14.8,2.24463423083282
49.1987342,16.5173017,-88.1,-79.1,10.5,2.24463423083282
49.1987342,16.5173017,-82.7,-74.4,14.9,2.24463423083282
49.2054367,16.5093631,-71.3,-59.8,0,1.26266747202719
49.2054367,16.5093631,-71.1,-59.7,4,1.26266747202719
49.2054367,16.5093631,-72.8,-61.5,3,1.26266747202719
49.2054367,16.5093631,-70.3,-60.8,4.4,1.26266747202719
49.2054367,16.5093631,-70.5,-59.8,3.3,1.26266747202719
49.2054367,16.5093631,-72.3,-60.9,2.8,1.26266747202719
49.2054367,16.5093631,-73.9,-61.8,1.7,1.26266747202719
49.2054367,16.5093631,-73.6,-60.9,1,1.26266747202719
49.2054367,16.5093631,-72,-61.1,3.2,1.26266747202719
49.2054367,16.5093631,-72.2,-61.2,3.3,1.26266747202719
49.2069625,16.4982358,-86.7,-76.2,8.2,1.39560406247954
49.2069625,16.4982358,-89,-79.3,5.3,1.39560406247954
49.2069625,16.4982358,-88.3,-79.6,6.6,1.39560406247954
49.2069625,16.4982358,-87.5,-78.7,5.9,1.39560406247954
49.2069625,16.4982358,-87,-77.5,6.2,1.39560406247954
49.2069625,16.4982358,-88.4,-80.9,10,1.39560406247954
49.2069625,16.4982358,-85.3,-78.1,11,1.39560406247954
49.2069625,16.4982358,-83.8,-76,8.7,1.39560406247954
49.2069625,16.4982358,-83.8,-76.6,10.4,1.39560406247954
49.2069625,16.4982358,-82.9,-75.5,10.5,1.39560406247954
49.2074853,16.4916592,-80.8,-72.5,11.6,0.937567652916406
49.2074853,16.4916592,-80.9,-72.8,11.2,0.937567652916406
49.2074853,16.4916592,-79.4,-71,12.8,0.937567652916406
49.2074853,16.4916592,-78.2,-69.6,13.6,0.937567652916406
49.2074853,16.4916592,-78.2,-69.6,13.6,0.937567652916406
49.2074853,16.4916592,-75.8,-66.8,17.4,0.937567652916406
49.2074853,16.4916592,-75.4,-67.2,20.4,0.937567652916406
49.2074853,16.4916592,-75.9,-67.1,18.1,0.937567652916406
49.2074853,16.4916592,-75.6,-66.7,16.6,0.937567652916406
